296.247621	822.468782	940.000000	364.503146
296.959067	822.468835	910.000000	364.503122
295.392141	822.468886	1030.000000	364.503099
294.742124	822.468931	980.000000	364.503079
295.350155	822.468978	1080.000000	364.503059
294.422450	822.469028	1270.000000	364.503036
296.019384	822.469076	990.000000	364.503015
294.661913	822.469128	990.000000	364.502992
297.684165	822.469176	1190.000000	364.502971
297.213713	822.469245	940.000000	364.502940
296.620763	822.469291	770.000000	364.502920
295.089407	822.469330	930.000000	364.502902
295.298019	822.469384	670.000000	364.502879
294.939150	822.469435	760.000000	364.502856
295.240850	822.469481	470.000000	364.502835
294.490556	822.469540	560.000000	364.502810
295.181624	822.469586	530.000000	364.502789
296.861807	822.469639	410.000000	364.502766
296.907551	822.469700	410.000000	364.502739
295.784031	822.469747	230.000000	364.502718
295.096077	822.469789	200.000000	364.502699
294.503875	822.469831	240.000000	364.502680
294.910558	822.469878	230.000000	364.502660
296.056399	822.469925	140.000000	364.502639
293.684967	822.469975	230.000000	364.502617
296.091471	822.470013	200.000000	364.502600
296.777394	822.469972	140.000000	364.502618
294.024095	822.469923	60.000000	364.502640
296.361345	822.469881	160.000000	364.502658
295.583190	822.469840	100.000000	364.502676
294.846935	822.469800	130.000000	364.502694
296.950178	822.469753	180.000000	364.502715
294.919236	822.469710	200.000000	364.502734
